seqid	start	end
3	1759996	1762987
8	104161219	104162453
5	44324182	44324956
8	163861919	163862661
1	1017419	1020892
5	160753791	160754904
4	234698053	234698145
7	5347365	5350913
1	292920393	292920583
8	172826806	172827123
3	173557606	173557750
3	173557606	173557750
1	98540531	98543394
7	113903412	113903475
8	174961185	174965003
2	147228533	147230136
4	49808005	49808651
9	27259120	27260161
4	107445113	107445204
2	226926311	226926454
4	114056441	114057009
2	206975067	206975598
2	72987612	72987999
9	10469122	10469935
6	94239898	94240021
2	46845412	46845971
1	118102996	118103224
3	8287497	8287582
4	183482554	183482859
7	37528370	37528540
1	156215924	156219875
3	215535427	215535709
2	16085128	16085422
4	223039032	223039102
5	67356073	67356136
5	218597963	218598093
6	162652719	162652798
10	104605629	104606287
6	125121511	125122179
6	154711437	154711922
9	49194773	49194906
8	169604204	169607974
5	185346434	185346793
1	283999828	284007256
5	162966674	162968709
8	130746217	130746444
5	38933714	38933819
1	114450215	114450644
2	178517479	178517786
3	232575926	232578060
5	210565172	210565756
2	223822090	223822223
10	12907675	12908033
4	183030454	183030509
1	223604511	223604721
3	174874103	174874582
1	204958362	204959335
1	118868577	118869682
2	204952736	204952961
2	140036771	140037008
8	33667406	33667478
3	209858697	209859917
2	88118367	88121467
8	38688768	38689132
6	76029781	76030833
4	227324716	227331053
2	138057829	138058538
3	206209883	206210010
10	134471742	134473607
6	3227793	3227991
10	18651428	18658233
3	178997104	178999108
1	162402504	162402689
8	22863844	22864541
10	144927597	144927779
4	173171777	173171985
2	208506026	208507266
9	84805550	84805606
9	5985645	5993242
6	134326454	134326992
8	58144200	58144570
7	110687365	110688606
2	110392315	110394117
2	198143826	198143954
7	43311645	43313601
2	132761965	132762044
3	143646884	143647744
6	161500758	161501071
1	7695849	7696231
8	78180120	78182070
8	49701676	49707448
9	158548370	158549387
6	106384583	106385506
4	137287211	137293503
5	183952207	183954776
7	107527777	107527935
9	36125612	36125961
2	193511419	193512370
4	72091265	72093631
7	164396409	164396533
8	179508143	179508261
9	155676004	155676084
1	261268788	261268888
6	9181283	9181995
7	81051059	81052649
4	245641734	245641818
9	95165183	95169731
7	33875895	33876848
7	165018430	165018615
3	186393981	186400255
2	10032240	10036257
4	14041514	14041843
1	223559174	223559387
1	305240523	305241274
4	85169931	85169987
5	168065063	168065866
8	148343712	148343974
3	175635021	175635200
5	58602953	58603188
8	126295647	126296258
6	104275437	104275606
5	20761681	20765555
7	119988501	119988971
4	197655584	197655676
3	195412522	195412966
2	143927594	143929162
4	2611018	2611261
4	234192664	234192906
6	93707380	93707490
5	193964151	193965321
6	161402519	161402618
6	5465398	5465474
9	146067149	146067653
9	140734237	140734346
1	198750111	198750470
4	240812782	240815182
5	182704268	182704509
4	198550004	198550705
4	198550004	198550705
8	170413081	170414327
2	216903444	216903748
3	134452841	134456544
1	263691953	263692337
5	3762391	3763446
9	124889142	124889413
9	124889142	124889413
1	5791972	5792921
1	241505362	241509185
8	6308887	6309199
5	14589915	14590592
2	185232123	185232164
6	144797067	144797826
4	197408942	197409108
3	223537852	223538514
1	248492494	248492547
4	210320933	210323598
2	94819803	94820088
2	219182020	219182312
2	214279238	214279795
1	235333347	235333668
1	15848179	15848240
5	132656959	132657278
2	82245551	82248267
2	82245551	82248267
1	4899406	4899665
8	154723198	154723410
1	43340036	43340271
3	30091021	30091908
3	93123469	93123557
5	160996291	160996437
5	101941122	101941447
3	142242133	142242309
1	297063204	297064488
9	1448114	1448639
9	116712699	116715392
8	165300842	165302505
6	150928289	150928426
1	244406537	244406752
5	223352498	223359551
9	148520278	148520691
6	111624296	111626785
5	33172946	33172996
6	28516066	28516108
4	60249242	60250802
2	10497879	10498271
6	9188439	9188616
7	135312138	135312734
9	129393835	129393923
2	35366208	35372747
3	107528601	107528920
3	223575953	223576325
5	21422001	21422170
1	295622051	295622344
10	131190102	131190327
2	198488613	198489150
4	107461234	107461311
5	169761486	169761611
2	196224698	196224787
8	108445192	108445449
2	129926204	129926732
5	177272560	177274269
1	207074299	207074424
10	100728733	100729898
2	196603726	196609435
2	29739064	29742679
10	97274682	97274819
4	223022601	223022804
1	12657943	12658033
10	143603347	143603756
4	32253569	32253633
3	231760032	231760344
4	6867151	6868924
8	133664386	133664620
4	215532276	215535617
10	105640606	105640929
4	143110791	143110833
8	13891685	13893629
3	173359875	173365688
5	30857217	30858758
2	94821544	94821795
5	219484082	219484146
7	97694387	97696060
10	73702245	73705239
1	132627585	132627654
1	218516758	218520996
6	85067243	85069384
2	166047749	166051877
4	86932936	86933343
1	278508078	278509843
3	1208637	1208713
5	22502497	22502615
4	48358437	48358753
1	273849283	273850173
1	230729794	230729898
7	43331144	43331487
2	92158437	92158634
4	226300590	226305108
6	61845879	61845987
2	156747082	156747397
1	298214461	298214542
1	229323390	229323448
7	160037737	160039249
2	140036104	140036331
2	68468490	68468587
6	124349622	124350475
2	159768835	159769145
1	35935022	35935167
1	35935022	35935167
5	172422681	172422773
9	15328716	15329110
4	143026909	143027489
8	83221488	83221560
9	118923824	118924004
3	189963757	189963819
5	92131866	92131886
10	91388146	91391512
7	49593293	49595351
1	76610732	76610802
4	238361729	238362070
2	63422974	63423047
1	215352659	215356320
1	245698963	245699018
2	234553544	234553720
8	132354834	132354908
2	54480923	54481712
1	90817810	90819312
1	40240346	40240419
1	296586650	296587870
1	296586650	296587870
1	213823211	213827297
3	194389862	194390768
10	143231436	143231622
9	108932768	108934012
8	176320827	176323355
8	154722362	154722796
8	57630540	57630636
7	92794606	92794848
5	11391370	11391423
1	85384212	85385005
3	92906166	92906246
5	192525807	192525961
10	83367496	83367555
4	38141803	38146977
2	29021517	29021627
1	297668261	297669203
2	220003173	220004410
4	175074618	175074700
6	172041212	172042012
5	187579555	187587140
8	168981642	168982364
4	207350999	207352853
10	83985333	83986483
1	34594895	34596603
8	165151230	165151432
9	22647937	22648531
2	225390496	225394357
5	172421362	172421624
7	41112606	41112729
9	117385656	117388119
10	91594656	91595174
1	209145243	209146468
5	214618405	214618515
10	104830917	104831083
5	33580943	33581418
5	33580943	33581418
1	156214084	156214949
9	6352880	6355404
5	126406212	126406363
4	190171516	190172490
2	160532913	160534023
2	160532913	160534023
3	223564167	223564372
1	83055586	83055773
1	223311796	223311899
1	306483350	306485633
3	19862076	19863309
1	277656875	277656965
4	132088811	132089638
9	111769270	111769372
9	155110977	155111071
7	30085416	30085787
5	174539129	174539419
8	149850095	149850209
8	45623678	45627206
1	69286981	69292153
4	209724729	209724855
5	167476780	167478868
4	28393931	28394261
2	52492824	52492962
7	36305806	36306148
3	58882638	58882957
1	248801830	248802421
B73V4_ctg50	162185	162393
2	74403634	74404941
6	170222274	170222361
3	196612674	196612714
7	179420819	179421111
8	120084136	120084228
7	181300230	181300495
6	140384739	140385623
2	70453156	70453576
5	3877028	3880143
10	88365645	88365706
8	118708755	118708829
4	15448388	15448458
10	131105245	131105509
5	154886136	154886443
5	145722753	145724396
4	68217703	68218737
9	47957762	47959650
4	26398769	26399035
5	40407596	40408815
6	156640365	156642979
9	73157633	73158747
2	239299982	239306446
4	85659794	85660921
4	173396312	173396749
5	204556247	204556328
1	306334934	306335492
7	167620081	167622174
4	66646551	66646910
4	195650402	195650656
6	36728877	36729036
2	47660537	47661127
10	131870817	131871549
6	108248303	108250177
10	2649811	2650392
7	83366742	83366918
2	10713734	10714110
4	202594369	202594462
6	161520030	161521480
2	75054184	75054258
2	112172237	112172539
1	74352660	74352802
3	177662204	177662494
2	3807844	3808209
8	163929691	163930181
8	163929691	163930181
9	44818562	44819052
1	261027434	261027538
7	124808453	124809826
1	204974851	204975048
7	16032826	16036691
5	189419491	189423798
5	41074137	41074242
5	207656065	207656305
3	125321240	125321817
4	224628123	224628573
8	97708786	97708900
1	211787318	211789718
5	151211675	151211738
10	99644704	99644828
5	90549122	90550561
3	129352868	129352959
4	87203293	87203488
1	55772259	55772775
9	133207025	133207192
5	58820585	58820714
5	58820585	58820714
7	14376195	14376286
10	109143313	109143923
6	71561005	71561533
9	3494695	3494762
1	159131629	159132925
10	105722265	105722618
4	11821087	11822087
9	141349055	141349171
5	81104284	81104393
10	98540788	98541514
10	131216477	131217013
4	222302690	222302746
10	64835342	64835995
3	73286082	73286853
10	127919751	127920494
5	159625177	159625640
6	36080333	36080391
4	151295456	151295481
4	8243405	8243593
10	67171093	67171423
7	52786336	52786610
3	212449496	212449719
1	117222259	117227314
1	289638669	289638829
1	280687178	280687265
4	2611575	2612062
8	154550490	154550649
3	13060880	13062036
5	65028913	65029272
8	174850461	174850828
3	215830533	215831111
5	188346634	188346953
2	28377917	28387289
8	1966191	1966675
8	146111006	146111052
4	240824634	240827490
5	146519705	146521546
8	142493830	142496591
6	17180765	17181169
4	219941808	219942015
2	15100027	15100139
1	231866011	231866059
5	86323604	86324337
2	208344667	208344860
10	77718647	77718708
5	135922778	135924955
7	163086882	163087018
7	130357920	130358010
5	29986940	29987822
2	205892543	205893030
3	138834455	138834544
1	190963671	190964783
7	160065631	160066264
3	30120187	30120279
7	85199020	85199493
10	7994700	7995400
1	272014129	272018386
6	152310688	152310950
6	152310688	152310950
1	19304804	19311972
6	135568811	135569145
9	113518191	113518280
1	9617979	9618893
5	37192866	37192921
1	185836562	185836715
1	4263927	4264992
1	162312160	162312451
8	170087188	170087827
9	110419802	110421026
3	114990976	114992240
7	41862624	41862675
8	144295242	144299405
4	200818984	200819851
6	30761962	30762238
6	139376672	139376960
4	44515982	44518056
4	160700810	160701448
10	11859957	11860099
5	80173169	80175347
2	45026448	45027364
9	137796877	137796944
3	232567161	232568119
3	231850378	231852157
6	99379565	99379685
3	177037636	177038137
3	186374287	186375040
3	16331321	16331412
8	139873598	139874712
7	94548842	94549314
1	215395278	215396023
5	54409749	54410380
1	291822505	291823161
2	223871148	223878295
B73V4_ctg73	48886	49959
4	245756643	245759225
7	33494221	33495271
4	242886838	242887247
5	104195986	104196733
7	169138066	169139172
8	174604513	174604923
8	119693318	119693536
10	6715623	6715828
5	14181804	14182048
2	236054434	236056230
1	293103331	293103531
4	136761053	136762352
4	136761053	136762352
6	86556771	86556940
4	4812990	4813450
1	209257502	209258178
3	226168937	226170912
2	145977289	145977726
6	143317440	143319311
1	29990593	29991125
1	29990593	29991125
4	214340484	214341223
1	211118213	211119315
8	5215201	5215376
2	201960566	201960734
2	22117814	22117872
6	132419299	132420335
1	286490951	286491793
6	4486290	4486717
4	203573001	203574075
1	305717325	305717831
10	23248284	23250873
7	150087547	150087720
8	155952552	155953050
10	103777733	103779902
3	177665220	177666118
2	2070059	2070358
1	338470	339871
1	14884658	14886205
10	15570100	15571118
7	175999060	175999114
3	235375685	235376936
1	63859338	63859636
1	224661286	224661444
6	153582747	153582947
5	705529	709100
2	163347076	163347250
4	23901456	23902669
1	190231647	190231740
3	223580869	223581024
7	153011711	153012330
2	50931009	50931675
5	66199984	66206136
3	125322016	125322121
5	214121895	214123922
6	143344789	143346964
3	73198750	73200358
5	66220472	66220545
10	14695866	14702138
2	105543400	105543656
3	41242804	41246425
4	7959036	7959144
10	117298450	117300260
4	11476310	11476386
3	2002738	2003771
1	108203038	108203257
5	209492630	209495954
1	234353968	234354054
5	63895175	63895290
8	83972776	83972968
4	237244356	237244420
8	175929911	175931580
8	79792358	79792744
1	296926011	296929496
5	12270681	12270787
7	48784890	48785139
2	73520753	73521304
2	68469002	68470922
5	47124576	47124976
5	11385792	11385942
6	156637145	156640339
2	219336712	219336773
1	146392708	146392762
4	216752192	216752433
7	171497077	171497210
5	90513676	90515160
9	105587029	105587176
8	121869219	121869496
1	95424695	95425374
9	122675297	122675587
1	67974833	67975567
4	218608314	218610829
6	124547591	124548988
3	60731886	60731973
3	197720730	197723806
1	241503694	241504443
9	12478930	12479836
1	201962092	201962641
3	227361624	227361671
8	107949577	107950530
5	72789677	72789822
4	225641958	225642128
6	81478430	81478698
8	109088120	109088470
2	1912837	1913630
2	243760000	243760288
1	303097053	303097225
1	20409086	20409126
3	215407041	215407323
5	179018814	179018871
9	12391892	12392809
1	306335595	306339732
4	164204597	164205328
10	26076577	26077608
1	283692791	283692881
5	220392341	220392764
5	220392341	220392764
6	83951660	83952416
4	35001036	35001106
2	92053507	92053864
8	79643931	79643986
4	219506466	219506581
10	143554606	143554706
6	141474953	141475097
1	35720382	35721894
2	147081377	147085263
1	249197802	249199416
4	236207981	236209918
2	138166698	138167047
B73V4_ctg35	27269	27576
1	261006636	261006936
1	29994683	29995346
4	16738907	16739568
9	95758136	95758457
10	135062648	135062872
2	216495918	216497669
2	118063317	118063396
1	51117139	51123632
4	35279096	35279286
2	216858019	216858118
4	13138840	13138975
3	174871944	174872332
1	294735098	294735164
1	9223388	9228324
7	171496809	171497003
3	7245331	7245431
3	120517887	120518098
7	101497373	101497461
2	2468493	2470042
3	195365425	195366938
3	28978701	28981055
2	110454098	110455595
4	5533295	5534407
2	149946742	149947394
4	132093469	132094933
9	86455947	86456388
7	159704997	159705760
1	9152782	9154180
2	225883030	225887024
4	68215309	68215379
8	98846746	98847094
6	22406448	22406515
6	124573080	124573245
6	124573080	124573245
7	20204920	20205798
4	139252887	139252983
5	35168186	35168709
3	164072292	164072938
2	232276789	232276894
10	15549844	15550143
1	18135754	18136682
9	149247315	149247368
1	288504584	288504673
6	152904545	152907589
6	151271843	151273504
6	151271843	151273504
6	133990073	133990282
1	258946141	258946393
10	143812802	143814194
4	27366268	27366351
4	10213397	10214119
8	30568566	30568713
10	138796834	138797194
2	224125579	224125795
1	235331405	235331458
9	3189055	3189670
5	152255840	152256708
2	222490821	222491051
6	111082313	111088696
3	29451276	29451849
3	178113237	178113855
1	102563134	102563420
7	170286862	170288444
4	10590379	10591131
4	205109366	205109576
6	171557871	171558004
2	78627488	78627946
B73V4_ctg10	756644	764548
1	31902902	31903481
7	149805597	149805969
3	148893457	148894066
8	89482992	89483312
9	128420901	128420987
5	57311438	57311631
1	140882091	140882135
10	64845930	64846136
3	195425138	195425199
1	306071335	306072482
8	149099068	149099154
7	34263576	34264228
1	304303006	304303345
3	99539204	99539551
9	96267495	96267891
1	286794845	286795037
9	139352461	139353031
2	242168843	242168928
1	303770937	303771146
1	20403042	20404815
2	2070492	2071273
3	229015551	229016196
5	217345542	217346689
4	162884750	162885066
7	84246630	84246737
8	104877119	104877542
9	142711373	142714845
9	120352656	120355087
4	95960528	95960598
4	78328918	78329004
10	1682486	1683124
8	161201203	161201276
7	1055172	1055290
2	91794854	91795383
6	150000558	150001899
4	232813928	232814580
9	155887718	155887763
6	4683861	4684573
9	93400478	93404639
5	14490794	14491821
3	206736808	206736899
4	171962241	171962328
7	135468801	135468845
3	194054468	194054605
6	83987353	83988625
4	237086795	237089772
3	225858120	225859197
10	1	2859
8	13990400	13990690
8	13990400	13990690
4	187840295	187841170
10	149852309	149852350
4	7812670	7813198
7	58190972	58191088
B73V4_ctg35	34575	38740
2	204960873	204961023
3	51556523	51556597
7	13834223	13834578
3	207348304	207348403
5	189954240	189954292
1	177925560	177925617
10	28417006	28417413
9	58113626	58114215
5	212367658	212368000
7	177678682	177686227
6	130293363	130293601
5	220018946	220019744
1	109868931	109868977
1	109868931	109868977
8	106958248	106962083
6	101491072	101491182
1	135203624	135203810
4	230967280	230967862
10	130422010	130422055
2	59475984	59480131
1	298193671	298194588
3	159323512	159323766
6	150415289	150418209
3	139960054	139960472
1	223016344	223020383
5	192370087	192370579
8	154720127	154720517
6	153764826	153764895
9	105587667	105587862
9	36227653	36230037
10	13613878	13615627
9	30686376	30687294
6	114882740	114883178
2	242187182	242187300
2	210509210	210509723
2	210509210	210509723
2	120306453	120308063
10	144914223	144914607
9	97764732	97765642
9	97764732	97765642
5	66244773	66245088
2	204959805	204960015
3	150167649	150168049
3	116054966	116055226
4	2610763	2610979
5	167112436	167112522
10	1681783	1682463
10	122562	126418
3	211667596	211667714
6	142776693	142776764
2	225880752	225881482
3	40216075	40219203
Mt	276617	276667
10	139262811	139265649
5	41868720	41869007
1	5522216	5522324
4	191052636	191053148
4	191052636	191053148
7	2061451	2061576
3	154281894	154282277
1	81380354	81380641
5	160755790	160755975
1	189627081	189629333
3	197330854	197331197
8	27578592	27580404
3	187337478	187337722
7	156113631	156117841
2	213078052	213078146
2	222471126	222471393
4	53498394	53498962
9	145949119	145949793
9	42701480	42701548
6	143311789	143311850
5	80590447	80591431
4	141330098	141330300
6	143076968	143077025
1	79342778	79345629
1	168086896	168087010
6	114251126	114251177
9	144403262	144409272
1	179570086	179570194
3	130495397	130498241
3	200456480	200458052
1	90945865	90946165
9	10224750	10225592
9	150073893	150074509
4	33130316	33130432
7	36798227	36799533
6	25225063	25225074
7	4293698	4299180
5	47375981	47376725
4	187875742	187875905
9	9202979	9203048
3	168696253	168701131
2	65553669	65553897
3	17788597	17789142
9	2670268	2670594
3	110642358	110642749
6	150931158	150931826
9	58933338	58935414
4	212908712	212908882
2	18370947	18371296
6	83968367	83969329
10	73705252	73706509
3	139493170	139493287
10	1574986	1576487
1	235338986	235339044
1	260994519	260995341
9	50281327	50282124
3	209791016	209791310
4	205732175	205732321
7	137673039	137673973
6	92808832	92808880
1	182929741	182929842
7	92830779	92831638
3	131382414	131382807
4	184651127	184652217
3	203308530	203309663
7	171514919	171516052
2	3198717	3199101
6	9183177	9187130
7	4088829	4095922
2	35228970	35229124
9	156982388	156983257
4	50022356	50024547
2	64349636	64351714
7	176597527	176597629
9	8845303	8845737
6	130340138	130341263
8	104156918	104157270
7	172847888	172847938
3	169405152	169405481
1	238597591	238597986
3	215947117	215947336
10	20888691	20888808
1	72893956	72897622
10	143198534	143199410
6	83949917	83950915
1	126645576	126647259
4	146615985	146616062
10	127592097	127592134
7	40698340	40698452
8	177264801	177264859
2	168265993	168266343
4	184661128	184662166
4	2573403	2573943
2	21846730	21847032
10	123516629	123516699
2	28888154	28888282
8	55924553	55924896
9	6329131	6329321
3	4766081	4766652
9	154427379	154431099
5	16357941	16358789
4	33129206	33129580
4	166128842	166130993
5	108745770	108746265
3	175829620	175829726
1	148829056	148831970
5	178074491	178074695
4	242755691	242756126
4	146616162	146616246
1	96687679	96687809
7	22843403	22843561
6	156306201	156306383
3	195293881	195296589
7	167926654	167930267
9	51361412	51362379
9	72371767	72372314
2	203322528	203324789
10	143555069	143555311
4	193366225	193366275
9	155887121	155887260
9	121096131	121096314
4	209919098	209920221
6	109551498	109551545
1	9309168	9309535
7	15402693	15403129
1	4287701	4288478
7	20097829	20099951
1	24878706	24879093
7	171687211	171687286
2	184847467	184847852
3	233098117	233099516
3	99540494	99542810
5	197815476	197815576
1	1507816	1512805
6	166577562	166577882
5	112862563	112864207
5	2351045	2351180
1	85333473	85333590
3	188251080	188253127
4	109039434	109039673
5	35282282	35282355
7	172323694	172324751
5	50748022	50753585
6	118441634	118441823
8	90834639	90835729
5	11729645	11733649
2	226150755	226151016
4	88721253	88721498
1	189316808	189316971
5	10503700	10510836
4	16711488	16712516
2	99791396	99791688
4	60842705	60845375
1	212108392	212109018
6	130774466	130775543
3	14145907	14146061
4	232706015	232706773
4	25975319	25975383
1	129239216	129241288
10	147517555	147518137
7	176152826	176153715
6	160546136	160546838
6	156397375	156399870
8	105571585	105571719
4	227090657	227091007
6	158528831	158529575
3	112453617	112454219
2	86952016	86952094
7	14534171	14534925
2	48303738	48303981
5	208063508	208063552
3	159887776	159899823
3	968790	969474
8	1792641	1793348
2	67263841	67264648
2	4384197	4384520
8	134414994	134415836
10	16234781	16236761
5	186523966	186524272
7	86090623	86092896
3	230102316	230102674
6	170825926	170827257
5	104176914	104177100
4	175611341	175615376
7	152945007	152945213
7	36091183	36091692
1	279107633	279107682
3	233162553	233162692
6	165705638	165705990
5	2540268	2540913
5	136499687	136501185
10	3670347	3670481
7	175563747	175564405
3	110165976	110167066
4	48660197	48660900
4	48660197	48660900
3	169406125	169406394
4	28606887	28606960
4	216221023	216221330
2	29660290	29664026
7	33500420	33500560
2	185201560	185204625
2	145976823	145977067
5	137805660	137806525
5	188723130	188723844
4	2437555	2439535
10	105485756	105485961
5	204559532	204559605
4	194259726	194259902
4	33374061	33374300
1	298531585	298532222
4	34237676	34243028
1	150772006	150775541
2	169715906	169715951
7	122086881	122087207
4	201941080	201941250
4	27915086	27915301
1	56104157	56104797
2	210327800	210328939
3	150704906	150705993
4	240851758	240852011
6	73251392	73252831
8	16416558	16416892
8	4792035	4792109
2	242187414	242188537
1	204246303	204246703
2	32725896	32725962
2	160696243	160696307
3	134451645	134451830
2	228728427	228728907
7	108950193	108950473
B73V4_ctg66	45460	45510
7	163766827	163767638
3	37929977	37930328
7	44891031	44891145
2	243174927	243174976
2	176954783	176954867
4	44519198	44525415
3	99297593	99297738
5	39071577	39072315
1	260996320	260996613
9	13092658	13092937
1	13244853	13245520
1	215117399	215117454
1	51733448	51733545
8	135960616	135960783
10	131687276	131687478
7	23660295	23660386
3	83063342	83069521
2	159425405	159428787
6	160692298	160692810
2	18018042	18018389
1	151876769	151876846
5	67360190	67360911
5	181806854	181807109
7	160260107	160260322
5	192051673	192051750
1	204955689	204956009
2	202996758	202997343
5	87995775	87998868
1	35735602	35736616
7	131218871	131221269
2	54482625	54486424
1	278025332	278026089
3	223548870	223549730
4	128610351	128611883
2	36242934	36242979
4	195713236	195713484
4	60684269	60684372
3	209678008	209678245
6	61349812	61350092
6	144729809	144729884
5	86730683	86730753
3	227057879	227058586
4	7410021	7410308
4	222994450	222997082
9	17351606	17352865
3	47506319	47506514
1	148179289	148180085
4	19842943	19843017
B73V4_ctg141	41320	41407
6	130369781	130370906
7	146030317	146030356
6	98420413	98420764
1	268504559	268504669
9	140353709	140353818
8	44228810	44229522
4	138657816	138659511
6	154044170	154044232
1	244318056	244319773
5	221709622	221709828
4	107442833	107442943
5	145813433	145814692
3	47828313	47829262
3	57049763	57049888
2	187819748	187821619
10	131687844	131689442
4	233793794	233794208
1	209281688	209285662
5	20561161	20561297
6	168712745	168712932
3	219158882	219158998
B73V4_ctg181	247103	247320
5	59066534	59067299
1	34922566	34923949
4	50025021	50025264
1	293312002	293312150
3	66304134	66304392
3	135811954	135813272
2	236922475	236922555
7	50838126	50838181
8	55923655	55923810
4	139264055	139267992
10	134820370	134824978
4	167157341	167157849
4	85570635	85570776
3	68729973	68731369
1	291271174	291271288
5	68357488	68357586
3	42018083	42019000
5	206595183	206595604
9	149717941	149719050
2	168419292	168419857
8	175180004	175181354
6	162440711	162440755
9	155856089	155856563
4	181727156	181727214
2	150308629	150315794
10	1455509	1456018
6	112921864	112922014
3	217998432	217999284
1	79098465	79100403
6	165727999	165728112
8	165934000	165934449
8	99419471	99419939
8	162245272	162245420
8	39849273	39849625
5	129027211	129027977
4	191349781	191351305
2	87777550	87778155
2	156935407	156935947
4	4477429	4477570
2	17998020	17998799
7	84189305	84190094
3	211624996	211628560
7	153342932	153343791
9	116432348	116432635
4	190962366	190962466
5	191198060	191198202
1	49604458	49610708
7	35915550	35919958
5	178010500	178011580
7	91032038	91032933
3	221641452	221641504
4	60151374	60151508
8	108612581	108612644
8	156375443	156375500
4	40505238	40507297
4	176287624	176288900
6	90892940	90892993
1	242973269	242973616
1	286273911	286274214
9	69710019	69710308
8	142398738	142398791
7	78915641	78915766
1	29300897	29303452
6	4735116	4735262
3	216121573	216123618
9	152302581	152307262
7	160910237	160910280
5	136810458	136810598
3	3942901	3943515
1	9590866	9593530
7	96365538	96368349
2	6298098	6299154
4	184122357	184123319
8	72877644	72879482
4	159268339	159270584
4	198298899	198299519
6	121797541	121797684
3	226340988	226341089
3	226340988	226341089
8	172073013	172073176
8	13169194	13169316
5	23256773	23258423
8	98846392	98846536
4	215062765	215063504
1	300243685	300243781
1	3144672	3144757
9	122674456	122675201
10	127912268	127912583
